,longitude,latitude,point
3810,-74.01176516526952,40.7095583226847,POINT (-74.01176516526952 40.7095583226847)
3811,-74.01672704437719,40.692465194869406,POINT (-74.01672704437719 40.692465194869406)
3812,-73.9484093195843,40.80975429701719,POINT (-73.9484093195843 40.80975429701719)
3813,-73.96266377552305,40.800624805848535,POINT (-73.96266377552305 40.800624805848535)
3814,-74.00149680007796,40.73242468725759,POINT (-74.00149680007796 40.73242468725759)
3815,-73.98291597740909,40.76841652711188,POINT (-73.98291597740909 40.76841652711188)
3816,-74.00510800505931,40.7499174810353,POINT (-74.00510800505931 40.7499174810353)
3817,-73.95160722133166,40.79022056513989,POINT (-73.95160722133166 40.79022056513989)
3819,-74.00726474268741,40.71171869521293,POINT (-74.00726474268741 40.71171869521293)
3820,-73.94802610393378,40.7827104051029,POINT (-73.94802610393378 40.7827104051029)
3821,-73.91305917118552,40.8722271047427,POINT (-73.91305917118552 40.8722271047427)
3822,-73.97739901464227,40.795462844789455,POINT (-73.97739901464227 40.795462844789455)
3823,-73.99142096627904,40.76623747263358,POINT (-73.99142096627904 40.76623747263358)
3824,-73.9445095155469,40.781977446416064,POINT (-73.9445095155469 40.781977446416064)
3825,-74.00963019665978,40.70648587839361,POINT (-74.00963019665978 40.70648587839361)
3826,-73.9429970931475,40.81907153902371,POINT (-73.9429970931475 40.81907153902371)
3827,-73.94155635959461,40.79993854582697,POINT (-73.94155635959461 40.79993854582697)
3828,-73.94733867542791,40.79225579197533,POINT (-73.94733867542791 40.79225579197533)
3829,-73.95858741039005,40.77381306255908,POINT (-73.95858741039005 40.77381306255908)
3831,-73.94634102728936,40.77586594730697,POINT (-73.94634102728936 40.77586594730697)
3832,-74.00720498440711,40.70543472178251,POINT (-74.00720498440711 40.70543472178251)
3834,-73.99101323614309,40.76470476450621,POINT (-73.99101323614309 40.76470476450621)
3836,-73.92937909683062,40.84952711823179,POINT (-73.92937909683062 40.84952711823179)
3837,-73.91515706156788,40.86736097242774,POINT (-73.91515706156788 40.86736097242774)
3838,-73.9976630224504,40.71597877104399,POINT (-73.9976630224504 40.71597877104399)
3839,-74.0045658470808,40.756060592581214,POINT (-74.0045658470808 40.756060592581214)
3840,-74.00689687350349,40.751517915447074,POINT (-74.00689687350349 40.751517915447074)
3841,-73.99990942667445,40.75578641410008,POINT (-73.99990942667445 40.75578641410008)
3842,-73.96941060356848,40.74711212431946,POINT (-73.96941060356848 40.74711212431946)
3843,-73.92157088000391,40.790796866879326,POINT (-73.92157088000391 40.790796866879326)
3844,-73.95014916131629,40.79931190572544,POINT (-73.95014916131629 40.79931190572544)
3845,-73.98397747985149,40.75837070187489,POINT (-73.98397747985149 40.75837070187489)
3848,-73.95539003559782,40.80251715435723,POINT (-73.95539003559782 40.80251715435723)
3850,-73.94582376816363,40.81845774688168,POINT (-73.94582376816363 40.81845774688168)
3851,-73.97744746899386,40.7604239996765,POINT (-73.97744746899386 40.7604239996765)
3852,-74.00053350032994,40.715783109152255,POINT (-74.00053350032994 40.715783109152255)
3853,-73.97798959378316,40.74103977259063,POINT (-73.97798959378316 40.74103977259063)
3854,-73.92919619240219,40.79061937234611,POINT (-73.92919619240219 40.79061937234611)
3855,-73.96208263454172,40.770759032998924,POINT (-73.96208263454172 40.770759032998924)
3856,-73.95305898667215,40.813020579062126,POINT (-73.95305898667215 40.813020579062126)
3857,-73.98530248718677,40.77824255988584,POINT (-73.98530248718677 40.77824255988584)
3859,-73.9465912217053,40.7798268835305,POINT (-73.9465912217053 40.7798268835305)
3860,-73.9419838211741,40.79074208482257,POINT (-73.9419838211741 40.79074208482257)
3861,-73.91911266571313,40.86813771151581,POINT (-73.91911266571313 40.86813771151581)
3862,-73.99710695616832,40.754936851691184,POINT (-73.99710695616832 40.754936851691184)
3863,-73.98152330828674,40.73470488376075,POINT (-73.98152330828674 40.73470488376075)
3864,-73.98494000245795,40.72821269658856,POINT (-73.98494000245795 40.72821269658856)
3865,-73.92871095514383,40.78606608566558,POINT (-73.92871095514383 40.78606608566558)
3866,-73.96064767321509,40.76491897018142,POINT (-73.96064767321509 40.76491897018142)
3867,-73.9899333473024,40.7131065007728,POINT (-73.9899333473024 40.7131065007728)
3868,-74.00933450637798,40.740658741901214,POINT (-74.00933450637798 40.740658741901214)
3869,-73.93823210084398,40.83846983672312,POINT (-73.93823210084398 40.83846983672312)
3870,-74.0089739380971,40.74548455854742,POINT (-74.0089739380971 40.74548455854742)
3871,-73.94806081884548,40.77526556425908,POINT (-73.94806081884548 40.77526556425908)
3872,-73.96932375622349,40.764649725426096,POINT (-73.96932375622349 40.764649725426096)
3873,-73.952095949141,40.78793365504235,POINT (-73.952095949141 40.78793365504235)
3874,-73.97277070212945,40.737429763547205,POINT (-73.97277070212945 40.737429763547205)
3875,-73.95647908585029,40.76583209907805,POINT (-73.95647908585029 40.76583209907805)
3876,-74.00818810260391,40.74723846772796,POINT (-74.00818810260391 40.74723846772796)
3877,-73.94102862594562,40.83060815640226,POINT (-73.94102862594562 40.83060815640226)
3878,-74.00660261521449,40.72134850164596,POINT (-74.00660261521449 40.72134850164596)
3879,-73.95367150980658,40.78191317220873,POINT (-73.95367150980658 40.78191317220873)
3880,-73.97819751744069,40.74561063793945,POINT (-73.97819751744069 40.74561063793945)
3881,-74.01429973847512,40.711410858352565,POINT (-74.01429973847512 40.711410858352565)
3882,-73.97884769798944,40.75232652253055,POINT (-73.97884769798944 40.75232652253055)
3883,-73.97853903147428,40.73309996676566,POINT (-73.97853903147428 40.73309996676566)
3884,-73.95500632254215,40.800320017184056,POINT (-73.95500632254215 40.800320017184056)
3885,-73.9758913544845,40.76017404688278,POINT (-73.9758913544845 40.76017404688278)
3887,-73.98638338780081,40.75964184905745,POINT (-73.98638338780081 40.75964184905745)
3888,-73.98721608136468,40.74208959576442,POINT (-73.98721608136468 40.74208959576442)
3889,-73.93739253064612,40.8261488738289,POINT (-73.93739253064612 40.8261488738289)
3890,-73.93089654964287,40.85776954361705,POINT (-73.93089654964287 40.85776954361705)
3891,-73.98476649645978,40.71230881848779,POINT (-73.98476649645978 40.71230881848779)
3892,-74.00844075583898,40.71953452344956,POINT (-74.00844075583898 40.71953452344956)
3896,-73.93838956981641,40.80892136161652,POINT (-73.93838956981641 40.80892136161652)
3897,-73.94188594050057,40.76917941843226,POINT (-73.94188594050057 40.76917941843226)
3898,-73.95856898173422,40.82122095524265,POINT (-73.95856898173422 40.82122095524265)
3899,-73.9781546012656,40.726021212309405,POINT (-73.9781546012656 40.726021212309405)
3900,-73.92079831437206,40.86665716016001,POINT (-73.92079831437206 40.86665716016001)
3901,-73.96693729431585,40.79138528439499,POINT (-73.96693729431585 40.79138528439499)
3902,-73.94827477314543,40.78377055947416,POINT (-73.94827477314543 40.78377055947416)
3904,-73.93704581560455,40.831485827793465,POINT (-73.93704581560455 40.831485827793465)
3905,-73.9857536187492,40.72371920826473,POINT (-73.9857536187492 40.72371920826473)
3906,-73.97694999860624,40.752940024341136,POINT (-73.97694999860624 40.752940024341136)
3907,-73.98704373124086,40.76559859715741,POINT (-73.98704373124086 40.76559859715741)
3908,-73.98290485100132,40.71337052614621,POINT (-73.98290485100132 40.71337052614621)
3909,-74.02079336973243,40.68615041835627,POINT (-74.02079336973243 40.68615041835627)
3910,-73.95295670379302,40.78162397786304,POINT (-73.95295670379302 40.78162397786304)
3911,-74.00765489901511,40.71099297611749,POINT (-74.00765489901511 40.71099297611749)
3912,-73.98220573156519,40.7571177266013,POINT (-73.98220573156519 40.7571177266013)
3913,-73.97469426879624,40.756922447030846,POINT (-73.97469426879624 40.756922447030846)
3915,-73.98248309460837,40.73817999966106,POINT (-73.98248309460837 40.73817999966106)
3916,-73.92995598385757,40.85263112454701,POINT (-73.92995598385757 40.85263112454701)
3918,-73.93687005943173,40.853000418118896,POINT (-73.93687005943173 40.853000418118896)
3919,-73.94145096865483,40.79498977105442,POINT (-73.94145096865483 40.79498977105442)
3921,-73.94179619863024,40.79618113154507,POINT (-73.94179619863024 40.79618113154507)
3922,-73.97734509212077,40.72245181824357,POINT (-73.97734509212077 40.72245181824357)
3923,-73.9692085412737,40.76605598907935,POINT (-73.9692085412737 40.76605598907935)
3924,-73.96612636706243,40.79492478240567,POINT (-73.96612636706243 40.79492478240567)
3925,-73.93274699686123,40.78850629180737,POINT (-73.93274699686123 40.78850629180737)
3926,-73.99939507917581,40.74711276663689,POINT (-73.99939507917581 40.74711276663689)
3927,-73.93771530632803,40.813197680719526,POINT (-73.93771530632803 40.813197680719526)
3928,-73.99652471912628,40.74636289280513,POINT (-73.99652471912628 40.74636289280513)
3929,-73.94307012501281,40.85038811573172,POINT (-73.94307012501281 40.85038811573172)
3930,-73.93749546495978,40.79466745357559,POINT (-73.93749546495978 40.79466745357559)
3931,-73.95558230312622,40.82268026000416,POINT (-73.95558230312622 40.82268026000416)
3933,-73.93676068593102,40.842454623779545,POINT (-73.93676068593102 40.842454623779545)
3934,-73.97872757811488,40.723222103223726,POINT (-73.97872757811488 40.723222103223726)
3935,-73.98343224391724,40.763744645273206,POINT (-73.98343224391724 40.763744645273206)
3936,-73.96502107032231,40.76376789143595,POINT (-73.96502107032231 40.76376789143595)
3938,-74.002073664218,40.74913806097872,POINT (-74.002073664218 40.74913806097872)
3939,-74.00032781891292,40.73633901682074,POINT (-74.00032781891292 40.73633901682074)
3940,-73.9443467821205,40.79982759605404,POINT (-73.9443467821205 40.79982759605404)
3941,-73.94238658273316,40.79213930384125,POINT (-73.94238658273316 40.79213930384125)
3942,-73.9095041204052,40.87794255536543,POINT (-73.9095041204052 40.87794255536543)
3943,-73.99727025476916,40.71316960770688,POINT (-73.99727025476916 40.71316960770688)
3944,-74.00880247496983,40.71010958012943,POINT (-74.00880247496983 40.71010958012943)
3946,-73.99712078666036,40.75187243677509,POINT (-73.99712078666036 40.75187243677509)
3947,-74.00878022808034,40.73200015751945,POINT (-74.00878022808034 40.73200015751945)
3948,-73.97832878283526,40.72266200733758,POINT (-73.97832878283526 40.72266200733758)
3949,-73.94345837139346,40.8212801784486,POINT (-73.94345837139346 40.8212801784486)
3950,-73.97954222132319,40.77345963225614,POINT (-73.97954222132319 40.77345963225614)
3951,-73.96702897861688,40.8030726657324,POINT (-73.96702897861688 40.8030726657324)
3953,-73.96320250903631,40.80468159901447,POINT (-73.96320250903631 40.80468159901447)
3955,-73.96378872092059,40.79843432709489,POINT (-73.96378872092059 40.79843432709489)
3956,-74.00651730348103,40.75344281412255,POINT (-74.00651730348103 40.75344281412255)
3957,-73.9533803128172,40.76954956826843,POINT (-73.9533803128172 40.76954956826843)
3958,-74.00618110048944,40.74704313378052,POINT (-74.00618110048944 40.74704313378052)
3959,-74.00574965166561,40.75009419309905,POINT (-74.00574965166561 40.75009419309905)
3960,-73.9918192586305,40.76779990266213,POINT (-73.9918192586305 40.76779990266213)
3961,-73.99983632450625,40.71913441630987,POINT (-73.99983632450625 40.71913441630987)
3962,-73.95377959599658,40.77888353414679,POINT (-73.95377959599658 40.77888353414679)
3963,-73.99797946339233,40.76228799824382,POINT (-73.99797946339233 40.76228799824382)
3965,-73.97677089033628,40.730362056958,POINT (-73.97677089033628 40.730362056958)
3966,-74.00844415351675,40.71375566757478,POINT (-74.00844415351675 40.71375566757478)
3967,-73.99970709862008,40.71114735203088,POINT (-73.99970709862008 40.71114735203088)
3969,-74.00386773010466,40.73715905235975,POINT (-74.00386773010466 40.73715905235975)
3970,-73.97710579344528,40.72286866553524,POINT (-73.97710579344528 40.72286866553524)
3971,-73.99729435136219,40.74701667401428,POINT (-73.99729435136219 40.74701667401428)
3972,-74.01713145719566,40.70902526301618,POINT (-74.01713145719566 40.70902526301618)
3975,-73.99433957557255,40.73466420082824,POINT (-73.99433957557255 40.73466420082824)
3976,-73.96793700189241,40.77142548847664,POINT (-73.96793700189241 40.77142548847664)
3977,-74.026449941935,40.68510957951048,POINT (-74.026449941935 40.68510957951048)
3978,-73.95466916560042,40.81074321489433,POINT (-73.95466916560042 40.81074321489433)
3980,-73.96063822852578,40.799027140552205,POINT (-73.96063822852578 40.799027140552205)
3981,-73.93276369662118,40.84916322017837,POINT (-73.93276369662118 40.84916322017837)
3982,-73.98859647438957,40.76643897330887,POINT (-73.98859647438957 40.76643897330887)
3983,-73.98453654942934,40.71000374759669,POINT (-73.98453654942934 40.71000374759669)
3984,-73.94070871995699,40.79026419519158,POINT (-73.94070871995699 40.79026419519158)
3985,-73.9679722597671,40.80312014647252,POINT (-73.9679722597671 40.80312014647252)
3987,-73.9869815889605,40.77603898461418,POINT (-73.9869815889605 40.77603898461418)
3988,-73.94766413341247,40.790674125634965,POINT (-73.94766413341247 40.790674125634965)
3989,-73.96955683428399,40.75698410574852,POINT (-73.96955683428399 40.75698410574852)
3990,-73.95871698135764,40.807540756208006,POINT (-73.95871698135764 40.807540756208006)
3991,-73.95765559539325,40.80913839081553,POINT (-73.95765559539325 40.80913839081553)
3992,-73.94343035061856,40.84768622002586,POINT (-73.94343035061856 40.84768622002586)
3993,-73.9425840331498,40.81182993395586,POINT (-73.9425840331498 40.81182993395586)
3994,-73.94525024581921,40.80714480455159,POINT (-73.94525024581921 40.80714480455159)
3995,-73.97538444951022,40.72850470286522,POINT (-73.97538444951022 40.72850470286522)
3996,-73.9946463388175,40.76119648972513,POINT (-73.9946463388175 40.76119648972513)
3997,-73.9508700681817,40.78277446611569,POINT (-73.9508700681817 40.78277446611569)
4000,-73.88944728983728,40.849205729574095,POINT (-73.88944728983728 40.849205729574095)
4001,-73.82299392037905,40.87643059554812,POINT (-73.82299392037905 40.87643059554812)
4002,-73.84025825860516,40.85076370644181,POINT (-73.84025825860516 40.85076370644181)
4004,-73.81332909485589,40.81642619813512,POINT (-73.81332909485589 40.81642619813512)
4005,-73.91463980785511,40.80065600402506,POINT (-73.91463980785511 40.80065600402506)
4006,-73.88229228331535,40.878697073704224,POINT (-73.88229228331535 40.878697073704224)
4007,-73.90556655393203,40.82105791296496,POINT (-73.90556655393203 40.82105791296496)
4008,-73.82065514527815,40.86633421131105,POINT (-73.82065514527815 40.86633421131105)
4009,-73.85627840649889,40.90450210923019,POINT (-73.85627840649889 40.90450210923019)
4010,-73.84605644258141,40.88174022455468,POINT (-73.84605644258141 40.88174022455468)
4011,-73.81733216130122,40.83997237933541,POINT (-73.81733216130122 40.83997237933541)
4013,-73.87491930690474,40.82992856838652,POINT (-73.87491930690474 40.82992856838652)
4014,-73.9193743584255,40.81058861192961,POINT (-73.9193743584255 40.81058861192961)
4015,-73.84866095898697,40.82046932602582,POINT (-73.84866095898697 40.82046932602582)
4017,-73.83988341097934,40.89341524999658,POINT (-73.83988341097934 40.89341524999658)
4019,-73.84812705556025,40.89407022654959,POINT (-73.84812705556025 40.89407022654959)
4020,-73.91611325912734,40.892316545059984,POINT (-73.91611325912734 40.892316545059984)
4021,-73.90537516273965,40.86684476707789,POINT (-73.90537516273965 40.86684476707789)
4022,-73.92019539819721,40.82006054030162,POINT (-73.92019539819721 40.82006054030162)
4023,-73.8629571111404,40.85993636126916,POINT (-73.8629571111404 40.85993636126916)
4024,-73.8407488343685,40.89507548290193,POINT (-73.8407488343685 40.89507548290193)
4025,-73.90487106942223,40.889625064648406,POINT (-73.90487106942223 40.889625064648406)
4026,-73.84244303567901,40.88001656673959,POINT (-73.84244303567901 40.88001656673959)
4027,-73.85234808750754,40.89104401802445,POINT (-73.85234808750754 40.89104401802445)
4028,-73.85775397757192,40.82062067313563,POINT (-73.85775397757192 40.82062067313563)
4029,-73.8493832063141,40.859812401975866,POINT (-73.8493832063141 40.859812401975866)
4031,-73.85269311551123,40.83858269107546,POINT (-73.85269311551123 40.83858269107546)
4032,-73.8641141598362,40.85318758032399,POINT (-73.8641141598362 40.85318758032399)
4034,-73.88313646523335,40.82766141354592,POINT (-73.88313646523335 40.82766141354592)
4035,-73.9144562963677,40.81892910140455,POINT (-73.9144562963677 40.81892910140455)
4036,-73.88223243798554,40.80775536140237,POINT (-73.88223243798554 40.80775536140237)
4037,-73.89558493057169,40.810081904287216,POINT (-73.89558493057169 40.810081904287216)
4038,-73.8711772695792,40.88473520505135,POINT (-73.8711772695792 40.88473520505135)
4039,-73.85466375233786,40.869634252994,POINT (-73.85466375233786 40.869634252994)
4040,-73.88995241459831,40.819884252266185,POINT (-73.88995241459831 40.819884252266185)
4041,-73.83188740469569,40.85601775698096,POINT (-73.83188740469569 40.85601775698096)
4042,-73.80308200459332,40.80931740411433,POINT (-73.80308200459332 40.80931740411433)
4043,-73.8656734733324,40.877557867946656,POINT (-73.8656734733324 40.877557867946656)
4044,-73.86666744356135,40.84207999080741,POINT (-73.86666744356135 40.84207999080741)
4045,-73.83046065411628,40.83559048709279,POINT (-73.83046065411628 40.83559048709279)
4047,-73.86859735686423,40.86998896250611,POINT (-73.86859735686423 40.86998896250611)
4048,-73.81859490939995,40.87284055568213,POINT (-73.81859490939995 40.87284055568213)
4049,-73.8528482748655,40.81069032136102,POINT (-73.8528482748655 40.81069032136102)
4051,-73.87049340478505,40.8610642272781,POINT (-73.87049340478505 40.8610642272781)
4052,-73.8222195981974,40.87244263414019,POINT (-73.8222195981974 40.87244263414019)
4053,-73.84190475505304,40.87305693844032,POINT (-73.84190475505304 40.87305693844032)
4054,-73.87847581456359,40.82637378060758,POINT (-73.87847581456359 40.82637378060758)
4056,-73.89753188484113,40.8766308668243,POINT (-73.89753188484113 40.8766308668243)
4057,-73.90250139265301,40.874493778766514,POINT (-73.90250139265301 40.874493778766514)
4060,-73.89140235086363,40.827972686516496,POINT (-73.89140235086363 40.827972686516496)
4061,-73.91464433511645,40.83903741779528,POINT (-73.91464433511645 40.83903741779528)
4062,-73.8799909411483,40.86814734510834,POINT (-73.8799909411483 40.86814734510834)
4063,-73.89136276672347,40.873497558409404,POINT (-73.89136276672347 40.873497558409404)
4064,-73.8844376835393,40.81923652713589,POINT (-73.8844376835393 40.81923652713589)
4065,-73.85556565581835,40.807427446219904,POINT (-73.85556565581835 40.807427446219904)
4066,-73.8863607227865,40.81680838910823,POINT (-73.8863607227865 40.81680838910823)
4067,-73.84572767785946,40.8371772519607,POINT (-73.84572767785946 40.8371772519607)
4070,-73.88482472654654,40.86122709644669,POINT (-73.88482472654654 40.86122709644669)
4071,-73.86265115905528,40.83601168549138,POINT (-73.86265115905528 40.83601168549138)
4072,-73.88541042179607,40.817410638384,POINT (-73.88541042179607 40.817410638384)
4074,-73.91545512021366,40.82876032499905,POINT (-73.91545512021366 40.82876032499905)
4076,-73.85160531009106,40.84403269353146,POINT (-73.85160531009106 40.84403269353146)
4077,-73.87342100802742,40.87821938226435,POINT (-73.87342100802742 40.87821938226435)
4078,-73.86182644276603,40.83833193943082,POINT (-73.86182644276603 40.83833193943082)
4079,-73.89366671076797,40.8617302179033,POINT (-73.89366671076797 40.8617302179033)
4080,-73.86774577921642,40.86779761711996,POINT (-73.86774577921642 40.86779761711996)
4082,-73.88361173433982,40.83407768570074,POINT (-73.88361173433982 40.83407768570074)
4083,-73.91758023523644,40.85710419373769,POINT (-73.91758023523644 40.85710419373769)
4084,-73.86225345046196,40.863139821242605,POINT (-73.86225345046196 40.863139821242605)
4085,-73.84980396768879,40.85459178098648,POINT (-73.84980396768879 40.85459178098648)
4087,-73.9040083505889,40.86380663806355,POINT (-73.9040083505889 40.86380663806355)
4089,-73.8326769134202,40.88378664703022,POINT (-73.8326769134202 40.88378664703022)
4090,-73.83027401070763,40.8202421886696,POINT (-73.83027401070763 40.8202421886696)
4091,-73.85936213633433,40.86397862461981,POINT (-73.85936213633433 40.86397862461981)
4092,-73.85309918222458,40.81969470908257,POINT (-73.85309918222458 40.81969470908257)
4094,-73.86718590088977,40.90133298645471,POINT (-73.86718590088977 40.90133298645471)
4095,-73.92713751752659,40.81181287096185,POINT (-73.92713751752659 40.81181287096185)
4096,-73.88674700162049,40.86551679084313,POINT (-73.88674700162049 40.86551679084313)
4097,-73.85467242613622,40.88091227479791,POINT (-73.85467242613622 40.88091227479791)
4098,-73.81218857449454,40.81366993469866,POINT (-73.81218857449454 40.81366993469866)
4099,-73.8195215483874,40.887455366010805,POINT (-73.8195215483874 40.887455366010805)
4100,-73.8434088150604,40.89588193873081,POINT (-73.8434088150604 40.89588193873081)
4101,-73.86668658546024,40.81903141833096,POINT (-73.86668658546024 40.81903141833096)
4102,-73.90479680956733,40.82776129277293,POINT (-73.90479680956733 40.82776129277293)
4103,-73.86019180631952,40.84034399312668,POINT (-73.86019180631952 40.84034399312668)
4105,-73.92793614658522,40.817530014507895,POINT (-73.92793614658522 40.817530014507895)
4106,-73.8966137698222,40.8631683056787,POINT (-73.8966137698222 40.8631683056787)
4107,-73.8465138252067,40.85908972255075,POINT (-73.8465138252067 40.85908972255075)
4108,-73.84275282616726,40.81839785849248,POINT (-73.84275282616726 40.81839785849248)
4109,-73.90571223411577,40.82570860845089,POINT (-73.90571223411577 40.82570860845089)
4110,-73.88634272094251,40.86076544125057,POINT (-73.88634272094251 40.86076544125057)
4111,-73.83043652150722,40.87040432616345,POINT (-73.83043652150722 40.87040432616345)
4112,-73.82012624326097,40.83936260918436,POINT (-73.82012624326097 40.83936260918436)
4113,-73.89531127107875,40.82948781250514,POINT (-73.89531127107875 40.82948781250514)
4114,-73.80816195873753,40.82518623467843,POINT (-73.80816195873753 40.82518623467843)
4115,-73.90781007421032,40.80435664870647,POINT (-73.90781007421032 40.80435664870647)
4116,-73.91177618560293,40.83839300414757,POINT (-73.91177618560293 40.83839300414757)
4119,-73.84059864103727,40.83530808337344,POINT (-73.84059864103727 40.83530808337344)
4120,-73.85841978167169,40.86375146790312,POINT (-73.85841978167169 40.86375146790312)
4121,-73.9063046482673,40.88195953581872,POINT (-73.9063046482673 40.88195953581872)
4122,-73.86280460712705,40.82623284229864,POINT (-73.86280460712705 40.82623284229864)
4123,-73.90172770670486,40.85828445803284,POINT (-73.90172770670486 40.85828445803284)
4125,-73.81921890166603,40.8170828033378,POINT (-73.81921890166603 40.8170828033378)
4126,-73.85494997622766,40.815840434043,POINT (-73.85494997622766 40.815840434043)
4128,-73.85752122572062,40.83541642947097,POINT (-73.85752122572062 40.83541642947097)
4129,-73.85796657278819,40.84523891984526,POINT (-73.85796657278819 40.84523891984526)
4130,-73.81678007310713,40.86543350346113,POINT (-73.81678007310713 40.86543350346113)
4131,-73.85114057909463,40.88992432152845,POINT (-73.85114057909463 40.88992432152845)
4132,-73.86121686871867,40.88476479119099,POINT (-73.86121686871867 40.88476479119099)
4134,-73.92632097285593,40.84475371536131,POINT (-73.92632097285593 40.84475371536131)
4135,-73.89576188843216,40.81499014913455,POINT (-73.89576188843216 40.81499014913455)
4136,-73.86507577873972,40.852753504989984,POINT (-73.86507577873972 40.852753504989984)
4140,-73.86045193194019,40.87993403865478,POINT (-73.86045193194019 40.87993403865478)
4141,-73.91839868650192,40.80214844598851,POINT (-73.91839868650192 40.80214844598851)
4143,-73.85430237400116,40.80671747143821,POINT (-73.85430237400116 40.80671747143821)
4144,-73.8601566882755,40.83716628426262,POINT (-73.8601566882755 40.83716628426262)
4145,-73.84351732499705,40.90028851565141,POINT (-73.84351732499705 40.90028851565141)
4146,-73.84898476245364,40.88586945919706,POINT (-73.84898476245364 40.88586945919706)
4147,-73.86478130870995,40.8177049789339,POINT (-73.86478130870995 40.8177049789339)
4148,-73.84392455067871,40.8725579209388,POINT (-73.84392455067871 40.8725579209388)
4149,-73.90750846431698,40.84698036248824,POINT (-73.90750846431698 40.84698036248824)
4151,-73.9024359530837,40.82173025270654,POINT (-73.9024359530837 40.82173025270654)
4153,-73.90874669282756,40.91169758994088,POINT (-73.90874669282756 40.91169758994088)
4155,-73.91948849302109,40.810396472037645,POINT (-73.91948849302109 40.810396472037645)
4156,-73.86946357021571,40.854399477652656,POINT (-73.86946357021571 40.854399477652656)
4157,-73.85137990491171,40.845650157769526,POINT (-73.85137990491171 40.845650157769526)
4158,-73.87872217149878,40.879022941695,POINT (-73.87872217149878 40.879022941695)
4160,-73.87079731625875,40.82860560114372,POINT (-73.87079731625875 40.82860560114372)
4161,-73.91148501400338,40.82535158415398,POINT (-73.91148501400338 40.82535158415398)
4163,-73.92215688768404,40.83283973920509,POINT (-73.92215688768404 40.83283973920509)
4164,-73.85779755151064,40.90038307930869,POINT (-73.85779755151064 40.90038307930869)
4165,-73.88225365192122,40.81542221543133,POINT (-73.88225365192122 40.81542221543133)
4166,-73.84307655469279,40.868525165837085,POINT (-73.84307655469279 40.868525165837085)
4167,-73.82352671229408,40.817917635710046,POINT (-73.82352671229408 40.817917635710046)
4168,-73.91459536806525,40.89463988081249,POINT (-73.91459536806525 40.89463988081249)
4169,-73.88859103095426,40.82969196158757,POINT (-73.88859103095426 40.82969196158757)
4171,-73.90161229521885,40.82807067367323,POINT (-73.90161229521885 40.82807067367323)
4173,-73.82417839113326,40.87630979887514,POINT (-73.82417839113326 40.87630979887514)
4174,-73.82017943911836,40.82063739056567,POINT (-73.82017943911836 40.82063739056567)
4175,-73.840664372509,40.84979111233463,POINT (-73.840664372509 40.84979111233463)
4176,-73.87266957254246,40.83825117856395,POINT (-73.87266957254246 40.83825117856395)
4177,-73.88859213549044,40.81432073505282,POINT (-73.88859213549044 40.81432073505282)
4178,-73.8661797395532,40.8715717136517,POINT (-73.8661797395532 40.8715717136517)
4179,-73.83353200307542,40.822866849628745,POINT (-73.83353200307542 40.822866849628745)
4180,-73.90725797961807,40.90207555455004,POINT (-73.90725797961807 40.90207555455004)
4181,-73.88079684832113,40.88182970905656,POINT (-73.88079684832113 40.88182970905656)
4184,-73.84338618724595,40.860699959395134,POINT (-73.84338618724595 40.860699959395134)
4185,-73.8298850950897,40.89036083583606,POINT (-73.8298850950897 40.89036083583606)
4186,-73.92520873045386,40.81208112064384,POINT (-73.92520873045386 40.81208112064384)
4188,-73.81987951777452,40.84403378901015,POINT (-73.81987951777452 40.84403378901015)
4189,-73.82680188219426,40.8452408581553,POINT (-73.82680188219426 40.8452408581553)
4190,-73.88217552197611,40.852798501460654,POINT (-73.88217552197611 40.852798501460654)
4191,-73.87247261149103,40.88792068744703,POINT (-73.87247261149103 40.88792068744703)
4193,-73.90217709416194,40.87147986351182,POINT (-73.90217709416194 40.87147986351182)
4194,-73.91419129230667,40.87794909106503,POINT (-73.91419129230667 40.87794909106503)
4196,-73.85925805299544,40.84288391004628,POINT (-73.85925805299544 40.84288391004628)
4197,-73.90157789581578,40.90622854955787,POINT (-73.90157789581578 40.90622854955787)
4199,-73.92009107132569,40.878576046005335,POINT (-73.92009107132569 40.878576046005335)
4200,-73.85539660010778,40.90452526827891,POINT (-73.85539660010778 40.90452526827891)
4201,-73.9263500373937,40.81237103984079,POINT (-73.9263500373937 40.81237103984079)
4203,-73.81703497259221,40.84130752298448,POINT (-73.81703497259221 40.84130752298448)
4204,-73.87246369493738,40.82837099906998,POINT (-73.87246369493738 40.82837099906998)
4205,-73.84566087400289,40.88975170710818,POINT (-73.84566087400289 40.88975170710818)
4206,-73.89777348402876,40.83258737776047,POINT (-73.89777348402876 40.83258737776047)
4208,-73.83627715701624,40.8129960125242,POINT (-73.83627715701624 40.8129960125242)
4209,-73.84740155549002,40.83370139599424,POINT (-73.84740155549002 40.83370139599424)
4210,-73.91972677227646,40.842083773284365,POINT (-73.91972677227646 40.842083773284365)
4211,-73.87430170908017,40.81053072588004,POINT (-73.87430170908017 40.81053072588004)
4212,-73.87342969586675,40.810390679206414,POINT (-73.87342969586675 40.810390679206414)
4214,-73.83164097068523,40.82345179330815,POINT (-73.83164097068523 40.82345179330815)
4215,-73.90967254674108,40.84305631841296,POINT (-73.90967254674108 40.84305631841296)
4216,-73.87796152252916,40.89484650889258,POINT (-73.87796152252916 40.89484650889258)
